"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000027395.16",100.333260515436,-0.0358285729935413,0.211521010329636,0.833172028661813,0.936010258693634,"polymerase (RNA) I polypeptide B","Polr1b"
"ENSMUSG00000032615.15",84.8610135092654,0.0378490818897863,0.238707575425832,0.833515215113963,0.936261316988434,"5',3'-nucleotidase, mitochondrial","Nt5m"
"ENSMUSG00000006641.13",63.8583874068828,0.0378456757551523,0.238719757388498,0.833559558450581,0.936261316988434,"solute carrier family 5 (sodium-dependent vitamin transporter), member 6","Slc5a6"
"ENSMUSG00000049811.18",34.0186738735183,0.0380289730281711,0.263184614429375,0.833652365330859,0.936261316988434,"family with sequence similarity 161, member A","Fam161a"
"ENSMUSG00000021767.20",266.20745461334,0.0346350529985032,0.194562320734056,0.833712745801136,0.936261316988434,"K(lysine) acetyltransferase 6B","Kat6b"
"ENSMUSG00000033862.8",173.49737489816,0.0373865209957524,0.229308219992384,0.833963821602601,0.93643722549604,"cyclin-dependent kinase 10","Cdk10"
"ENSMUSG00000086429.10",53.0955186745072,-0.0372213097176608,0.250229279182304,0.834142446697078,0.93643722549604,"gene trap ROSA 26, Philippe Soriano","Gt(ROSA)26Sor"
"ENSMUSG00000061518.12",661.503734583275,-0.0248168924577667,0.127824016108336,0.834278780288854,0.93643722549604,"cytochrome c oxidase subunit 5B","Cox5b"
"ENSMUSG00000003541.7",124.374153468697,-0.0359350654692262,0.218422630571299,0.83434096776704,0.93643722549604,"immediate early response 3","Ier3"
"ENSMUSG00000071646.10",905.505528078121,-0.025617279473502,0.131449722837655,0.834376353960753,0.93643722549604,"metastasis-associated gene family, member 2","Mta2"
"ENSMUSG00000054199.19",798.080353249909,0.0317873914162439,0.170516426353376,0.834412859010708,0.93643722549604,"gon-4-like (C.elegans)","Gon4l"
"ENSMUSG00000022702.17",183.310633569373,0.0345759533830549,0.196055823659187,0.834446559140403,0.93643722549604,"histone cell cycle regulator","Hira"
"ENSMUSG00000021484.9",1212.56661726549,-0.0324899165565798,0.182831278383864,0.83450399086983,0.93643722549604,"lectin, mannose-binding 2","Lman2"
"ENSMUSG00000032040.16",165.547090885603,0.0323775026201577,0.177514151047715,0.834977759656338,0.936879807313285,"decapping enzyme, scavenger","Dcps"
"ENSMUSG00000027804.14",490.4361311121,0.0291247401170434,0.153693065371223,0.83507282220363,0.936881718838036,"peptidylprolyl isomerase D (cyclophilin D)","Ppid"
"ENSMUSG00000034981.10",125.150264699344,-0.0366179123906385,0.236606954599485,0.835138189524156,0.936881718838036,"prostate androgen-regulated mucin-like protein 1","Parm1"
"ENSMUSG00000020894.17",255.748065832025,0.0340360645534339,0.192526588754994,0.835558437537032,0.937201445375541,"vesicle-associated membrane protein 2","Vamp2"
"ENSMUSG00000010045.3",105.720114289252,0.0345222102488961,0.197788404335047,0.835581974805385,0.937201445375541,"transmembrane protein 115","Tmem115"
"ENSMUSG00000022141.8",836.819717163741,-0.0279541990656718,0.149717321694993,0.83582826439489,0.937388624470993,"NIPBL cohesin loading factor","Nipbl"
"ENSMUSG00000066026.15",345.846319533956,-0.0371908866693501,0.268403112072434,0.836111268506625,0.937567960381498,"dehydrogenase/reductase (SDR family) member 3","Dhrs3"
"ENSMUSG00000059475.14",97.5527430788666,0.0363288706681858,0.2211540073903,0.836147012867125,0.937567960381498,"zinc finger protein 426","Zfp426"
"ENSMUSG00000002778.15",409.963727761467,-0.0256706547641327,0.135443979970538,0.836614331137,0.937929342891708,"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1","Kdelr1"
"ENSMUSG00000021510.12",130.157971723277,-0.034381963401391,0.29137971168544,0.836628206747115,0.937929342891708,"zinc finger protein 729a","Zfp729a"
"ENSMUSG00000033096.8",244.736849471209,-0.0320174012379777,0.181198876143038,0.836729544808633,0.937953876789091,"adipocyte plasma membrane associated protein","Apmap"
"ENSMUSG00000054484.15",74.623002921796,0.037200237372759,0.241069237061075,0.836813850566869,0.937959315034361,"transmembrane protein 62","Tmem62"
"ENSMUSG00000035620.16",214.631183901869,0.0344737542835751,0.199316428047045,0.837240322885954,0.93832323430222,"RIC8 guanine nucleotide exchange factor B","Ric8b"
"ENSMUSG00000026648.19",59.3643640847364,-0.0360232011669852,0.233105703911045,0.837525603947808,0.93832323430222,"DNA cross-link repair 1C","Dclre1c"
"ENSMUSG00000061878.17",19.4830546520416,-0.0324040877610181,0.306552404167103,0.837608571080602,0.93832323430222,"sphingosine kinase 1","Sphk1"
"ENSMUSG00000020973.8",76.6083402264784,-0.0360552380907645,0.235250884345438,0.837753433365732,0.93832323430222,"dynein, axonemal assembly factor 2","Dnaaf2"
"ENSMUSG00002076083.1",147.784885862024,0.0362503024097082,0.225977801679086,0.837900042157491,0.93832323430222,"kelch-like 17","Klhl17"
"ENSMUSG00000031834.16",507.24626032909,-0.0259581161529014,0.138434465865409,0.837983443907498,0.93832323430222,"phosphoinositide-3-kinase regulatory subunit 2","Pik3r2"
"ENSMUSG00000051502.8",21.2029680004532,-0.0343438936578562,0.292958832388972,0.838030703016776,0.93832323430222,"UFM1-specific peptidase 1","Ufsp1"
"ENSMUSG00000049164.8",162.292846188845,0.0333667276897439,0.191110642516311,0.838047929332316,0.93832323430222,"zinc finger protein 518A","Zfp518a"
"ENSMUSG00000033883.12",131.498128006529,-0.0344834529586991,0.21130148078443,0.838082598385082,0.93832323430222,"zinc finger protein 267","Zfp267"
"ENSMUSG00000029817.12",703.552934873128,0.0307232185898616,0.17020578112173,0.838145100596138,0.93832323430222,"transformer 2 alpha","Tra2a"
"ENSMUSG00000029464.11",169.887336093499,0.0318740982256286,0.17858192168466,0.83819813535041,0.93832323430222,"GPN-loop GTPase 3","Gpn3"
"ENSMUSG00000116275.2",384.75376467992,0.0143730204222336,0.352720316805706,0.838215987165607,0.93832323430222,"zinc finger CCCH type containing 11A","Zc3h11a"
"ENSMUSG00000038702.7",61.9963725170672,0.0369067155893968,0.260015232468132,0.838286495766786,0.93832323430222,"dermatan sulfate epimerase-like","Dsel"
"ENSMUSG00000038256.16",314.213094963159,-0.0302438022347966,0.168522863388508,0.838345725867446,0.93832323430222,"B cell CLL/lymphoma 9","Bcl9"
"ENSMUSG00000109179.3",15.1692257083775,-0.0320656880524026,0.307967506828708,0.838408298134397,0.93832323430222,"predicted gene, 35339","Gm35339"
"ENSMUSG00000085687.2",22.4986492867759,0.0349786932567865,0.292947623762974,0.838474211064647,0.93832323430222,NA,NA
"ENSMUSG00000022898.14",248.717951337875,-0.0334755139960838,0.200100440441101,0.838528155809727,0.93832323430222,"VPS26 endosomal protein sorting factor C","Vps26c"
"ENSMUSG00000055334.5",46.7123344723208,-0.0361923410914657,0.257340596257002,0.83863555242659,0.93832323430222,"snurportin 1","Snupn"
"ENSMUSG00000027412.13",24.3994583226289,0.0345025134890329,0.297361291843528,0.838648745880789,0.93832323430222,"lipin 3","Lpin3"
"ENSMUSG00000040929.18",138.654491601607,-0.0330243691274093,0.195331124929288,0.838824158624471,0.938413345338663,"regulatory factor X, 3 (influences HLA class II expression)","Rfx3"
"ENSMUSG00000037958.14",241.418747316755,0.0329291587720136,0.189166707606608,0.838888270509014,0.938413345338663,"nuclear speckle regulatory protein 1","Nsrp1"
"ENSMUSG00000048550.18",69.0188043775695,-0.0354900073770345,0.232355580975697,0.83933239752346,0.938744439002429,"threonine synthase-like 1 (bacterial)","Thnsl1"
"ENSMUSG00000102602.2",48.1842040473718,-0.0358960233509937,0.242655266298376,0.839424959819481,0.938744439002429,NA,NA
"ENSMUSG00000035397.9",170.068580735109,0.0313336094613074,0.176224680492311,0.83947943958928,0.938744439002429,"Kruppel-like factor 16","Klf16"
"ENSMUSG00000026925.17",303.769513916782,-0.0274930236946633,0.151217923969012,0.839623906173532,0.938744439002429,"inositol polyphosphate-5-phosphatase E","Inpp5e"
"ENSMUSG00000022708.17",321.164130526607,0.0367039599972096,0.272623788207005,0.83964374262175,0.938744439002429,"zinc finger and BTB domain containing 20","Zbtb20"
"ENSMUSG00000004952.14",100.774374208406,0.0340600656681486,0.202175534541124,0.839714466397982,0.938744439002429,"RAS p21 protein activator 4","Rasa4"
"ENSMUSG00000062646.13",95.2028926797365,0.0360152805557,0.233127660499609,0.839740895880191,0.938744439002429,"glucosidase, alpha; neutral C","Ganc"
"ENSMUSG00000026577.14",124.596381505154,-0.0320405965357347,0.187777605405994,0.839961949623516,0.938902643244542,"basic leucine zipper nuclear factor 1","Blzf1"
"ENSMUSG00000056116.19",185.694227789425,-0.035230313437273,0.232195312887676,0.840293629729598,0.93918446307119,"histocompatibility 2, T region locus 22","H2-T22"
"ENSMUSG00000026377.13",174.039262369186,-0.0324012927904423,0.1932195484656,0.84057034676394,0.939404803895513,"nucleolar protein interacting with the FHA domain of MKI67","Nifk"
"ENSMUSG00000029501.15",311.276789449853,0.0307494313949185,0.17325034704767,0.84066443111051,0.939421015643654,"ankyrin repeat and LEM domain containing 2","Ankle2"
"ENSMUSG00000041057.11",159.78689333045,0.0364322498339587,0.2600588127658,0.840841294968405,0.939453389221807,"WD repeat domain 43","Wdr43"
"ENSMUSG00000069729.15",288.515449820456,-0.0340663870099451,0.213824403893812,0.840977465921051,0.939453389221807,"AT rich interactive domain 1B (SWI-like)","Arid1b"
"ENSMUSG00000032582.15",331.81275120991,0.0360947860002147,0.23529940998061,0.841035129755987,0.939453389221807,"RNA binding motif protein 6","Rbm6"
"ENSMUSG00000031077.8",65.0468538602516,-0.0349933226841007,0.229417332518621,0.841126797958099,0.939453389221807,"Fas (TNFRSF6)-associated via death domain","Fadd"
"ENSMUSG00000031537.16",428.623181442519,0.0284154085266422,0.156355206870365,0.841143183870978,0.939453389221807,"inhibitor of kappaB kinase beta","Ikbkb"
"ENSMUSG00000039578.18",30.9513240598167,0.0306764735866444,0.316985017336443,0.841253755595637,0.939453389221807,"coiled-coil serine rich 1","Ccser1"
"ENSMUSG00000021704.9",207.809203922775,0.0296956110301541,0.162826490317397,0.841461621309932,0.939453389221807,"metaxin 3","Mtx3"
"ENSMUSG00000060244.2",10.6379324180995,0.0306702549769349,0.315522508346698,0.841492458504675,0.939453389221807,"Aly/REF export factor 2","Alyref2"
"ENSMUSG00000031095.16",313.979497024236,0.0345561257005602,0.213350793090044,0.841656243502155,0.939453389221807,"cullin 4B","Cul4b"
"ENSMUSG00000015790.17",151.175787654308,0.0344494296031942,0.211344383273045,0.841695736607357,0.939453389221807,"surfeit gene 1","Surf1"
"ENSMUSG00000022946.11",78.3845551630297,0.0361155476968128,0.261756273759269,0.841699314558735,0.939453389221807,"DOP1 leucine zipper like protein B","Dop1b"
"ENSMUSG00000064307.14",10.3328922995957,-0.0294741312263125,0.317245046654067,0.841699327907062,0.939453389221807,"leucine rich repeat containing 51","Lrrc51"
"ENSMUSG00000052407.18",16.4477991497151,0.0305163652001187,0.315455100107718,0.841798732104762,0.939453389221807,"coiled-coil domain containing 171","Ccdc171"
"ENSMUSG00000028933.12",119.008154258216,-0.0328219369958233,0.199783625578999,0.84180753504348,0.939453389221807,"X-ray repair complementing defective repair in Chinese hamster cells 2","Xrcc2"
"ENSMUSG00000022325.15",125.648689074705,0.0352834097659325,0.225647393461227,0.84196349193178,0.939521015808907,"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)","Pop1"
"ENSMUSG00000027646.16",458.998355044967,0.0293938835417976,0.164486551392867,0.842027305993921,0.939521015808907,"Rous sarcoma oncogene","Src"
"ENSMUSG00000061273.4",203.180709454494,0.0322430936112191,0.190939373749607,0.842117773667182,0.939533155480681,"membrane magnesium transporter 1","Mmgt1"
"ENSMUSG00000029432.13",283.06608635117,-0.0322466634507791,0.195203868013002,0.842244241931525,0.939585454167611,"nipsnap homolog 2","Nipsnap2"
"ENSMUSG00000041301.16",19.6244664335096,0.0318041305351912,0.309369204541835,0.842532608472958,0.939636250600655,"cystic fibrosis transmembrane conductance regulator","Cftr"
"ENSMUSG00000057835.8",15.9929479477926,0.0330916120302531,0.301135355451058,0.842622994575891,0.939636250600655,"zinc finger protein 119a","Zfp119a"
"ENSMUSG00000041164.16",474.02399327218,-0.0272385102956731,0.153082652500386,0.842764115475973,0.939636250600655,"zinc finger, MIZ-type containing 2","Zmiz2"
"ENSMUSG00000030509.18",82.7893105842839,-0.0344815437103241,0.226789871189231,0.84279734497523,0.939636250600655,"ankyrin repeat and SOCS box-containing 7","Asb7"
"ENSMUSG00000034006.18",44.4274736810647,0.0355861726766603,0.274327059419778,0.842815712763793,0.939636250600655,"solute carrier family 66 member 2","Slc66a2"
"ENSMUSG00000109274.2",19.3342561946566,-0.0332919921139488,0.292958524642885,0.842865977213897,0.939636250600655,NA,NA
"ENSMUSG00000039765.16",46.0710657249731,-0.0350082285188406,0.267596733290994,0.842868177643923,0.939636250600655,"coiled-coil and C2 domain containing 2A","Cc2d2a"
"ENSMUSG00000042729.12",172.143653056352,0.032224923590151,0.190056086637065,0.842926547552811,0.939636250600655,"WD repeat domain 74","Wdr74"
"ENSMUSG00000055531.13",659.299608516468,-0.0277838579649017,0.157710279699797,0.843318303567213,0.939891466484222,"cleavage and polyadenylation specific factor 6","Cpsf6"
"ENSMUSG00000037349.10",113.24257564039,-0.03473914189697,0.237067555060222,0.84342494181198,0.939891466484222,"nudix (nucleoside diphosphate linked moiety X)-type motif 22","Nudt22"
"ENSMUSG00000057572.16",76.5945899236604,-0.035031227489542,0.252396365460968,0.843486537747117,0.939891466484222,"zinc finger and BTB domain containing 8 opposite strand","Zbtb8os"
"ENSMUSG00000029199.12",156.833969635676,0.0306215778457484,0.177191317875083,0.843646002813295,0.939891466484222,"lipoic acid synthetase","Lias"
"ENSMUSG00000033454.7",228.247594348215,-0.0338929291030139,0.222362617364552,0.843652614888538,0.939891466484222,"zinc finger and BTB domain containing 1","Zbtb1"
"ENSMUSG00000028907.8",127.05090648049,0.0331154084556969,0.200872058137157,0.843660674209391,0.939891466484222,"UTP11 small subunit processome component","Utp11"
"ENSMUSG00000008822.16",59.2091380666076,-0.0349739547171292,0.255255802059359,0.843772738346247,0.939891466484222,"acylphosphatase 1, erythrocyte (common) type","Acyp1"
"ENSMUSG00000005763.16",11.1742429587526,-0.0193220351374317,0.343496116371842,0.843792440643777,0.939891466484222,"CD247 antigen","Cd247"
"ENSMUSG00000025086.14",90.4547710395595,0.0344945362830246,0.219748506172301,0.843921849271435,0.939946922412425,"TruB pseudouridine (psi) synthase family member 1","Trub1"
"ENSMUSG00000045106.13",13.249297290166,0.0260973473739509,0.32890373220966,0.844035352497204,0.939984654361273,"coiled-coil domain containing 73","Ccdc73"
"ENSMUSG00000046380.4",95.6873298324431,-0.0346011824204793,0.23756781174774,0.844260028612789,0.94000740957662,"jerky","Jrk"
"ENSMUSG00000022195.8",306.640388653912,-0.0288337478892376,0.165275522028815,0.844449130429337,0.94000740957662,"RIKEN cDNA 6030458C11 gene","6030458C11Rik"
"ENSMUSG00000022177.10",218.945466027059,0.0316845516579567,0.187970325944054,0.84454086777855,0.94000740957662,"HAUS augmin-like complex, subunit 4","Haus4"
"ENSMUSG00000025898.7",100.967536662662,-0.0329257868069736,0.20806166280174,0.844541392564509,0.94000740957662,"CWF19-like 2, cell cycle control (S. pombe)","Cwf19l2"
"ENSMUSG00000018920.12",55.3870661839986,0.0348627959535758,0.280653604389636,0.844611003147318,0.94000740957662,"chemokine (C-X-C motif) ligand 16","Cxcl16"
"ENSMUSG00000032977.10",243.578477501074,-0.0278522513491247,0.161299066137271,0.844634377319016,0.94000740957662,"family with sequence similarity 207, member A","Fam207a"
"ENSMUSG00000091736.4",20.227562422232,0.0236107149142248,0.33669823326802,0.844685366538947,0.94000740957662,"Yy2 transcription factor","Yy2"
"ENSMUSG00000038695.14",74.56358324809,0.0350859066855718,0.232966176033904,0.844692808198965,0.94000740957662,"Josephin domain containing 2","Josd2"
"ENSMUSG00000021962.10",281.815385503469,-0.0295495150023396,0.17334751366102,0.844826594912822,0.940067673950972,"decapping mRNA 1A","Dcp1a"
"ENSMUSG00000039844.21",548.325272463126,-0.0300203089451516,0.177831598249989,0.844981051806138,0.940150925218799,"Rap guanine nucleotide exchange factor (GEF) 1","Rapgef1"
"ENSMUSG00000091625.9",67.8635260501231,0.0347313479749162,0.228458080471597,0.845220779666084,0.940329026854974,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated","Lsm5"
"ENSMUSG00000021540.17",751.622397364062,0.0291483000152219,0.167658914844028,0.845545469262917,0.940601608052086,"SMAD family member 5","Smad5"
"ENSMUSG00000039069.20",94.3723599187902,-0.032048945708403,0.200856398045856,0.845925607533811,0.940878457577863,"mitochondrial ribosome associated GTPase 2","Mtg2"
"ENSMUSG00000078941.10",631.777742352017,-0.0231846305438874,0.124563354732849,0.845986265475676,0.940878457577863,"TATA-box binding protein associated factor 9","Taf9"
"ENSMUSG00000026820.6",107.998006586041,-0.0328206203256329,0.214446648472283,0.846081775967019,0.940878457577863,"prostaglandin E synthase 2","Ptges2"
"ENSMUSG00000019822.13",188.48880155282,-0.0317580317239835,0.202764340821492,0.846113147449944,0.940878457577863,"sphingomyelin phosphodiesterase 2, neutral","Smpd2"
"ENSMUSG00000085586.2",17.0055710221386,0.0319595690021749,0.303673592676842,0.846222794003245,0.94091175315139,NA,NA
"ENSMUSG00000031540.15",492.311078202496,-0.025773836748792,0.147152307502171,0.846423830125396,0.94104664858074,"K(lysine) acetyltransferase 6A","Kat6a"
"ENSMUSG00000031134.17",189.492147925382,-0.0314941712245516,0.19699324505553,0.846635883752071,0.941182931624052,"RNA binding motif protein, X chromosome","Rbmx"
"ENSMUSG00000030357.11",709.79612945467,-0.0312890463787334,0.19581023211496,0.846744851065775,0.941182931624052,"FK506 binding protein 4","Fkbp4"
"ENSMUSG00000028018.16",208.556434762549,-0.031346095776681,0.196481518435451,0.846785592272685,0.941182931624052,"glutathione S-transferase, C-terminal domain containing","Gstcd"
"ENSMUSG00000024177.10",80.9517045778104,0.034238140493714,0.22592999085299,0.846941827751949,0.941213668743942,"NME/NM23 nucleoside diphosphate kinase 4","Nme4"
"ENSMUSG00000039968.10",219.252777088901,-0.0297326292920826,0.180117381525928,0.846972706740101,0.941213668743942,"round spermatid basic protein 1-like","Rsbn1l"
"ENSMUSG00000052146.17",1875.85049652012,0.0276208926263617,0.15243669664165,0.847262364094795,0.941372875354631,"ribosomal protein S10","Rps10"
"ENSMUSG00000024818.16",29.4430033377324,-0.0338461357880752,0.269984097733346,0.847296065634248,0.941372875354631,"solute carrier family 25, member 45","Slc25a45"
"ENSMUSG00000040715.13",29.64266146886,-0.022332036047138,0.335882419024776,0.847482745562896,0.941372875354631,"regulatory solute carrier protein, family 1, member 1","Rsc1a1"
"ENSMUSG00000029730.17",2171.0182996853,0.0241290060253939,0.134225935666787,0.847510664185372,0.941372875354631,"minichromosome maintenance complex component 7","Mcm7"
"ENSMUSG00000014554.14",102.4636246798,-0.0320860446087585,0.210454015347822,0.847514690323508,0.941372875354631,"deoxyguanosine kinase","Dguok"
"ENSMUSG00000042705.10",175.149864326421,-0.0334011859179089,0.230456706412476,0.847764883746844,0.941505612983268,"COMM domain containing 10","Commd10"
"ENSMUSG00000045248.7",68.451676354611,-0.0340568890761239,0.251543301644161,0.847793703177648,0.941505612983268,"mediator complex subunit 26","Med26"
"ENSMUSG00000045598.11",85.3826474507686,0.0340734443487779,0.228162484157857,0.848184507073479,0.941798086960661,"zinc finger protein 553","Zfp553"
"ENSMUSG00000090553.9",413.690663827388,0.0261272278564657,0.148304979449998,0.848278046952229,0.941798086960661,"small nuclear ribonucleoprotein E","Snrpe"
"ENSMUSG00000045409.17",114.988629393056,-0.032402633594187,0.214264082660225,0.848296404799043,0.941798086960661,"tripartite motif-containing 39","Trim39"
"ENSMUSG00000033478.6",244.283840428132,-0.0280416732275733,0.167435038620506,0.848495722015793,0.941842687191701,"FHF complex subunit HOOK interacting protein 2A","Fhip2a"
"ENSMUSG00000066798.4",137.211998933552,-0.0308351768021569,0.191902889575435,0.848496143861393,0.941842687191701,"zinc finger and BTB domain containing 6","Zbtb6"
"ENSMUSG00000041153.10",46.2412789223771,0.0345256925786356,0.261795901976425,0.848885812041019,0.942040075603808,"oxidative stress induced growth inhibitor family member 2","Osgin2"
"ENSMUSG00000030980.18",218.228544837068,0.0284383475732542,0.168326346624062,0.848913388836795,0.942040075603808,"lysine rich nucleolar protein 1","Knop1"
"ENSMUSG00000032491.15",73.9468127535724,-0.0326906115925356,0.217435958829211,0.848979731604552,0.942040075603808,"neurotrophin receptor associated death domain","Nradd"
"ENSMUSG00000096199.3",46.1817669712497,-0.0337557486289807,0.260579077237766,0.848993169364584,0.942040075603808,"peptidyl-tRNA hydrolase domain containing 1","Ptrhd1"
"ENSMUSG00000030881.16",245.225267966045,0.0277084504505273,0.162171663059915,0.84931884037606,0.942249266742063,"ADP-ribosylation factor interacting protein 2","Arfip2"
"ENSMUSG00000032035.17",580.391164864518,0.0228674769597791,0.12935364484307,0.84934133396038,0.942249266742063,"E26 avian leukemia oncogene 1, 5' domain","Ets1"
"ENSMUSG00000034158.10",332.509853896256,-0.0281062744353152,0.163680913848753,0.849452159390335,0.942283662995951,"leucine rich repeat containing 58","Lrrc58"
"ENSMUSG00000048440.17",69.5097018458237,0.0333082433552738,0.22104686448732,0.849573094689072,0.942322445830555,"cytochrome P450, family 4, subfamily f, polypeptide 16","Cyp4f16"
"ENSMUSG00000026639.19",103.503830849645,0.0332465376010828,0.288672924409881,0.849646769455352,0.942322445830555,"laminin, beta 3","Lamb3"
"ENSMUSG00000002393.15",282.084177212362,0.0317470089595629,0.199600801181991,0.849890098595961,0.942467437126733,"nuclear receptor subfamily 2, group F, member 6","Nr2f6"
"ENSMUSG00000038010.10",60.5403085354652,-0.0335289351446507,0.246936285185422,0.849937173710394,0.942467437126733,"coiled-coil domain containing 138","Ccdc138"
"ENSMUSG00000030929.18",153.741129598955,-0.0288413039471015,0.17688113920875,0.850035038153104,0.942487426072828,"exoribonuclease 2","Eri2"
"ENSMUSG00000037640.16",93.8606162411624,-0.031981450046481,0.211984370898834,0.850120117635375,0.942493237104207,"zinc finger protein 60","Zfp60"
"ENSMUSG00000010517.8",274.128745855802,0.0341335581903471,0.239257679919481,0.850212498825101,0.942500815597685,"Fas-associated factor 1","Faf1"
"ENSMUSG00000028229.12",29.362571941783,0.0317980556487643,0.298921483478762,0.850286631606552,0.942500815597685,"regulator of microtubule dynamics 1","Rmdn1"
"ENSMUSG00000001419.18",397.614974219625,-0.0276045471393424,0.169206525246704,0.850456345675891,0.942600428194901,"myocyte enhancer factor 2D","Mef2d"
"ENSMUSG00000035559.10",101.958753273453,0.033925535008123,0.237065447605291,0.85054881619556,0.94261441749799,"MPV17 mitochondrial membrane protein-like 2","Mpv17l2"
"ENSMUSG00000020021.5",134.003690290194,-0.0300439789886267,0.1897351789502,0.850631530510624,0.94261759294827,"FYVE, RhoGEF and PH domain containing 6","Fgd6"
"ENSMUSG00000002983.18",171.461968015237,-0.0298278523093946,0.188303727189922,0.850755708852607,0.94266671137648,"avian reticuloendotheliosis viral (v-rel) oncogene related B","Relb"
"ENSMUSG00000027599.10",304.065400378266,0.0262187481961164,0.154145473130018,0.850943660025074,0.942786476451995,"armadillo repeat containing 1","Armc1"
"ENSMUSG00000029550.12",418.404743681908,0.0274764525721419,0.162764729889016,0.851030036379873,0.942793691766554,"signal peptide peptidase 3","Sppl3"
"ENSMUSG00000004667.19",716.383931818656,0.0219969982285123,0.12409531159501,0.851229591235619,0.942858171587406,"polymerase (RNA) II (DNA directed) polypeptide E","Polr2e"
"ENSMUSG00000029127.16",59.4207269093031,0.0337215411963861,0.237019653255359,0.851247979057905,0.942858171587406,"zinc finger and BTB domain containing 49","Zbtb49"
"ENSMUSG00000054509.8",205.681952374251,0.0290258501189175,0.176513588471978,0.851452475683291,0.942867529288452,"poly (ADP-ribose) polymerase family, member 4","Parp4"
"ENSMUSG00000023923.11",119.405944479556,-0.0304463827209708,0.19606127727656,0.851488942794566,0.942867529288452,"TBC1 domain family, member 5","Tbc1d5"
"ENSMUSG00000025147.8",86.9283645361201,0.0327969534935977,0.218797602406056,0.851565365482811,0.942867529288452,"MOB kinase activator 2","Mob2"
"ENSMUSG00000038740.10",69.2276765445646,0.030914647950268,0.304327456085889,0.851575908282378,0.942867529288452,"multivesicular body subunit 12B","Mvb12b"
"ENSMUSG00000038070.16",223.289202309549,0.0329423522591126,0.223255150717033,0.851785281023339,0.943010901479932,"centlein, centrosomal protein","Cntln"
"ENSMUSG00000018583.6",1377.09287042388,0.0248587797397178,0.144257776006293,0.852053617205954,0.943115866221196,"GTPase activating protein (SH3 domain) binding protein 1","G3bp1"
"ENSMUSG00000074818.14",10.690796631777,-0.0269158262571739,0.319529733675056,0.852101577994535,0.943115866221196,"PDZ domain containing 7","Pdzd7"
"ENSMUSG00000081137.4",19.2778867096632,-0.0298179049143311,0.304125889895166,0.852170504357419,0.943115866221196,NA,NA
"ENSMUSG00000051550.11",60.1319748955252,-0.032986588846077,0.252914674210572,0.852390745546312,0.943115866221196,"zinc finger protein 579","Zfp579"
"ENSMUSG00000074358.10",73.3588981357899,0.0337699488687409,0.2517431255719,0.852435835840635,0.943115866221196,"coiled-coil domain containing 61","Ccdc61"
"ENSMUSG00000031168.15",179.168553279927,0.0326025029368511,0.218277400779523,0.85247866453294,0.943115866221196,"phenylalkylamine Ca2+ antagonist (emopamil) binding protein","Ebp"
"ENSMUSG00000025262.9",38.0174652708746,0.0336665719460098,0.26294871610743,0.852639131702381,0.943115866221196,"family with sequence similarity 120, member C","Fam120c"
"ENSMUSG00000022551.9",706.766412837683,-0.0260425720953147,0.157687806428781,0.852666229806828,0.943115866221196,"cytochrome c-1","Cyc1"
"ENSMUSG00000030104.10",274.268965053204,0.032680028686671,0.219624942219514,0.852752749009157,0.943115866221196,"ER degradation enhancer, mannosidase alpha-like 1","Edem1"
"ENSMUSG00000071533.12",333.545251640805,0.0241682483734942,0.141762118402188,0.852892830501553,0.943115866221196,"PEST proteolytic signal containing nuclear protein","Pcnp"
"ENSMUSG00000022346.18",98.8745231557084,0.0336244607393197,0.260986182180459,0.853102652085815,0.943115866221196,"myelocytomatosis oncogene","Myc"
"ENSMUSG00000020388.13",268.543340534742,-0.0304623389866808,0.201048631842172,0.853145151407287,0.943115866221196,"PDZ and LIM domain 4","Pdlim4"
"ENSMUSG00000018796.14",164.0885897651,-0.028081482374595,0.175882708847379,0.853359638882882,0.943115866221196,"acyl-CoA synthetase long-chain family member 1","Acsl1"
"ENSMUSG00000030768.13",117.480175919429,-0.0321591248154592,0.228028024751658,0.853400207178816,0.943115866221196,"dispatched RND transporter family member 1","Disp1"
"ENSMUSG00000048668.17",192.470611382894,0.0297966820140839,0.187193947167594,0.853467063657596,0.943115866221196,"RAD9-HUS1-RAD1 interacting nuclear orphan 1","Rhno1"
"ENSMUSG00000053950.11",252.408728995116,-0.0292258736950541,0.187990258121021,0.853641638970447,0.943115866221196,"ADNP homeobox 2","Adnp2"
"ENSMUSG00000070699.6",85.5977322861142,0.0329200489137911,0.229944140596556,0.853666994744028,0.943115866221196,"seryl-aminoacyl-tRNA synthetase 2","Sars2"
"ENSMUSG00000030614.9",85.4787570321615,-0.031720325791271,0.220580698289345,0.853749563464755,0.943115866221196,"transmembrane protein 126B","Tmem126b"
"ENSMUSG00000029629.18",290.63697502236,-0.0314679251361132,0.218012389247398,0.853775629332392,0.943115866221196,"PHD finger protein 14","Phf14"
"ENSMUSG00000114687.2",16.4958569999317,-0.029278452728263,0.305356732210756,0.853878387082125,0.943115866221196,NA,NA
