"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000098196.2",13.9082851057218,0.0857242136952409,0.336860496452693,0.542709616789096,0.785555038056744,NA,NA
"ENSMUSG00000036992.11",141.656948349256,-0.0986634734556878,0.192612432625325,0.542864559571541,0.78568299275082,"NTF2-related export protein 1","Nxt1"
"ENSMUSG00000032998.17",226.702888462601,0.0921953489136883,0.172790020380175,0.542951776411276,0.785712908945697,"forkhead box J3","Foxj3"
"ENSMUSG00000070730.12",162.819660568036,0.0975895482917788,0.187825585145294,0.543269883366928,0.785965641413756,"regulator of microtubule dynamics 3","Rmdn3"
"ENSMUSG00000054474.16",8.7616808035896,-0.0858215209360198,0.335959088193956,0.543287506303016,0.785965641413756,"threonine synthase-like 2 (bacterial)","Thnsl2"
"ENSMUSG00000044408.8",299.924073618091,-0.0958834734868671,0.184762331144402,0.54332612562201,0.785965641413756,"serine palmitoyltransferase, small subunit A","Sptssa"
"ENSMUSG00000070923.5",293.184226158903,-0.0838858816603391,0.153211202985657,0.54347123893902,0.78607925004937,"kelch-like 9","Klhl9"
"ENSMUSG00000038893.13",55.6496119479694,-0.109527815189972,0.285311695243457,0.543852198750693,0.78652554538142,"family with sequence similarity 117, member A","Fam117a"
"ENSMUSG00000039474.14",127.003207325498,0.099461542184131,0.194103361272058,0.543913024310942,0.78652554538142,"wolframin ER transmembrane glycoprotein","Wfs1"
"ENSMUSG00000024206.16",50.3631365281413,-0.110710450512304,0.25705029324989,0.544141146486778,0.786759063993312,"regulatory factor X, 2 (influences HLA class II expression)","Rfx2"
"ENSMUSG00000017707.10",1180.48491012873,0.0767424367943991,0.131795213315031,0.544251992029283,0.786822979048579,"serine incorporator 3","Serinc3"
"ENSMUSG00000041654.16",97.5371096816395,-0.10891732863479,0.24048280397387,0.544638711118487,0.787277293986659,"solute carrier family 39 (metal ion transporter), member 11","Slc39a11"
"ENSMUSG00000054894.7",52.7110534570012,-0.110737659220349,0.261417501331869,0.544699603165666,0.787277293986659,"distal membrane arm assembly complex 2 like","Dmac2l"
"ENSMUSG00000070283.5",81.445160529027,-0.109265004609491,0.244543012768699,0.544886732220038,0.787437366915068,"NADH:ubiquinone oxidoreductase complex assembly factor 3","Ndufaf3"
"ENSMUSG00000089901.2",32.3381382892338,-0.110335834616747,0.276137028508801,0.544978334208132,0.787437366915068,NA,NA
"ENSMUSG00000028873.17",338.831475072398,0.0827934094512053,0.150630898051116,0.545010431305999,0.787437366915068,"cell division cycle associated 8","Cdca8"
"ENSMUSG00000018209.16",407.181227082784,0.0789791306715635,0.142008829882203,0.545363486188767,0.787851056090881,"serine/threonine kinase 4","Stk4"
"ENSMUSG00000026499.6",284.635552400533,0.083605943307905,0.152630434726645,0.545442733354439,0.787863971132705,"acyl-Coenzyme A binding domain containing 3","Acbd3"
"ENSMUSG00000053706.3",16.169594560236,-0.0703855646972173,0.345650587775664,0.545505883290409,0.787863971132705,NA,NA
"ENSMUSG00000003382.19",209.128750817034,0.089863447665491,0.16790271373544,0.545689495949717,0.787971230303819,"ets variant 3","Etv3"
"ENSMUSG00000037750.17",167.175962192736,-0.103080384190846,0.210809531631089,0.545757955659507,0.787971230303819,"family with sequence similarity 222, member B","Fam222b"
"ENSMUSG00000050035.8",10.0134266551214,-0.0864490389106987,0.333831661304605,0.54581243656373,0.787971230303819,"four and a half LIM domains 4","Fhl4"
"ENSMUSG00000019297.10",154.910423547138,0.110854034227746,0.266261161233435,0.545847098556359,0.787971230303819,"NOP9 nucleolar protein","Nop9"
"ENSMUSG00000106415.2",33.9029771279638,0.110835968716701,0.275872551467243,0.546133358002913,0.788288087767774,NA,NA
"ENSMUSG00000009030.15",254.44099960732,0.0880018985104361,0.162474330509284,0.546223272186038,0.788321497946529,"phosducin-like","Pdcl"
"ENSMUSG00000022270.17",398.399166548348,0.0815173908676138,0.148082942647091,0.546609540464342,0.788714953762728,"reticulophagy regulator 1","Retreg1"
"ENSMUSG00000029557.8",41.0614148090688,0.108692515554725,0.29195004828499,0.546629496624071,0.788714953762728,"mitochondrial rRNA methyltransferase 2","Mrm2"
"ENSMUSG00000047417.19",425.572166911251,-0.0851009095603585,0.157556518705033,0.546800030723811,0.788864609329917,"REX1, RNA exonuclease 1","Rexo1"
"ENSMUSG00000060803.7",718.975454273313,-0.0965895449746367,0.189989112493893,0.547104710600543,0.789207735865683,"glutathione S-transferase, pi 1","Gstp1"
"ENSMUSG00000037410.14",43.7151746020311,0.110432923929664,0.27775692666027,0.547242431140184,0.789309966341578,"TBC1 domain family, member 2B","Tbc1d2b"
"ENSMUSG00000054723.7",35.6517583274852,0.105407093074863,0.304048685321836,0.547470458005161,0.789542408411743,"vimentin-type intermediate filament associated coiled-coil protein","Vmac"
"ENSMUSG00000002346.17",37.6846738093471,0.110124655140725,0.280117149431586,0.547647917947305,0.789701876795778,"solute carrier family 25, member 42","Slc25a42"
"ENSMUSG00000097055.3",29.9378263725616,-0.104375338325987,0.303471283667078,0.54772763294448,0.789720376379959,"predicted gene 4419","Gm4419"
"ENSMUSG00000035529.11",311.090675242567,0.09538478375895,0.184401319112865,0.547958410420899,0.789956648576258,"PR domain containing 4","Prdm4"
"ENSMUSG00000075232.7",384.676166799617,-0.0932497642496888,0.180383946088941,0.548180778721585,0.790078879662514,"S-adenosylmethionine decarboxylase 1","Amd1"
"ENSMUSG00000031924.5",850.136264895692,-0.109481347420467,0.265982313861717,0.548203757878151,0.790078879662514,"cytochrome b5 type B","Cyb5b"
"ENSMUSG00000022092.12",54.1650950494965,-0.108388742530458,0.285116592241153,0.548243945208349,0.790078879662514,"protein phosphatase 3, catalytic subunit, gamma isoform","Ppp3cc"
"ENSMUSG00000074406.6",43.3545132108873,-0.109568709372529,0.27134984388091,0.548424874015013,0.790243164204937,"zinc finger protein 628","Zfp628"
"ENSMUSG00000046329.15",268.042865337377,0.110007696169485,0.249442521821784,0.548628025206578,0.79026739641241,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23","Slc25a23"
"ENSMUSG00000041278.11",272.762408994202,0.10468737667351,0.217680237580373,0.548644017043344,0.79026739641241,"tetratricopeptide repeat domain 1","Ttc1"
"ENSMUSG00000030659.15",35.1547653455852,-0.10947378104105,0.271814052996303,0.548659449554663,0.79026739641241,"nucleobindin 2","Nucb2"
"ENSMUSG00000071037.7",11.3612295603072,0.0919523280177873,0.328475195229088,0.548709419479032,0.79026739641241,"calmodulin-lysine N-methyltransferase","Camkmt"
"ENSMUSG00000037075.8",277.242398149335,-0.0823474282192411,0.152259867997132,0.548817001230022,0.790277186551994,"ring finger protein 139","Rnf139"
"ENSMUSG00000110444.3",64.8770695556037,0.100187247700574,0.312866669814423,0.548850082978433,0.790277186551994,"predicted gene 10033","Gm10033"
"ENSMUSG00000097488.2",13.7230597671919,0.0897004202309454,0.331109609078717,0.548944106611427,0.790316189094149,NA,NA
"ENSMUSG00000022204.10",143.704125649467,0.101859871666879,0.206718538781015,0.549019353695033,0.790328152777037,"neuroguidin, EIF4E binding protein","Ngdn"
"ENSMUSG00000033623.14",411.679133977243,0.091411358071124,0.174105566606087,0.549232949712281,0.790539246282203,"polycomb group ring finger 3","Pcgf3"
"ENSMUSG00000022466.7",191.434026185368,-0.0956269414673262,0.188064114380712,0.549356739038308,0.790621040690554,"RNA polymerase II associated protein 3","Rpap3"
"ENSMUSG00000097000.3",11.4527160558855,-0.0871773453222558,0.332345806525461,0.549516366619575,0.790676480325028,NA,NA
"ENSMUSG00000044617.9",92.8748697317957,0.104890055353328,0.220329828941575,0.549593195490902,0.790676480325028,"zinc finger and BTB domain containing 39","Zbtb39"
"ENSMUSG00000019794.14",316.363962822251,0.102175811763058,0.208535178872223,0.549596161093208,0.790676480325028,"katanin p60 (ATPase-containing) subunit A1","Katna1"
"ENSMUSG00000036944.7",14.8422999762658,-0.0908800509150553,0.328138029438453,0.549909497791888,0.791030877245226,"transmembrane protein 71","Tmem71"
"ENSMUSG00000001021.14",10.826973154899,0.0742788413045536,0.34380289591865,0.550017183916019,0.791089400718289,"S100 calcium binding protein A3","S100a3"
"ENSMUSG00000114493.3",19.3332333679861,-0.0998832821362181,0.313382159416216,0.550338172243528,0.791305053145182,NA,NA
"ENSMUSG00000030045.11",139.541991452804,-0.10818147341739,0.254901296665637,0.550425829346978,0.791305053145182,"mitochondrial ribosomal protein L19","Mrpl19"
"ENSMUSG00000034189.6",177.741032291184,0.0952815534542231,0.186033282233524,0.55048418184734,0.791305053145182,"hydroxysteroid dehydrogenase like 1","Hsdl1"
"ENSMUSG00000037190.13",67.7231050887963,0.106928163323371,0.232177419200526,0.550498124723173,0.791305053145182,"cytochrome b-561 domain containing 2","Cyb561d2"
"ENSMUSG00000054057.3",39.5025654534409,-0.0991744306834284,0.311758528853059,0.550502219576059,0.791305053145182,"RIKEN cDNA A930004D18 gene","A930004D18Rik"
"ENSMUSG00000028975.17",154.402012508407,-0.0935633830139704,0.18262679658196,0.550847251468732,0.791704625452383,"peroxisomal biogenesis factor 14","Pex14"
"ENSMUSG00000028020.17",43.4295350419797,-0.106556874332409,0.291231546604401,0.551039717913594,0.791745419712341,"glycine receptor, beta subunit","Glrb"
"ENSMUSG00000029217.17",59.9273268171597,0.109670600651171,0.266241946284739,0.551092541222069,0.791745419712341,"tec protein tyrosine kinase","Tec"
"ENSMUSG00000022369.14",375.873778206001,-0.0985058025906345,0.199294486998071,0.551104119251519,0.791745419712341,"Mdm2, transformed 3T3 cell double minute p53 binding protein","Mtbp"
"ENSMUSG00000062101.13",21.5788698234798,0.104876907473807,0.301974111927783,0.551146612819941,0.791745419712341,"zinc finger protein 119b","Zfp119b"
"ENSMUSG00000042747.13",319.126894510924,-0.0851723211298744,0.160299961331688,0.551210921490255,0.791745419712341,"keratinocyte associated protein 2","Krtcap2"
"ENSMUSG00000014959.13",360.327018049722,-0.0791755640074483,0.145844608620657,0.551322064512716,0.791808735640632,"golgi reassembly stacking protein 2","Gorasp2"
"ENSMUSG00000026696.16",125.769088352887,0.0955978369577787,0.187763538265223,0.551412291124722,0.791841999672779,"vesicle-associated membrane protein 4","Vamp4"
"ENSMUSG00000058331.16",23.8759952067489,0.104416727373178,0.303219064668086,0.551535043962444,0.791921958417193,"zinc finger protein 85","Zfp85"
"ENSMUSG00000086158.3",30.7304009740527,0.106561326883794,0.294733152928571,0.551612500790859,0.791936867319756,"piercer of microtubule wall 2","Pierce2"
"ENSMUSG00000044155.12",236.86098481746,-0.0890707917353303,0.17072565711889,0.551736757912074,0.791990311712416,"LSM8 homolog, U6 small nuclear RNA associated","Lsm8"
"ENSMUSG00000024436.17",126.51605266584,0.0959107871900255,0.188983039104098,0.551783882793795,0.791990311712416,"mitochondrial ribosomal protein S18B","Mrps18b"
"ENSMUSG00000030452.17",127.675731281936,-0.102061185737026,0.213657202341861,0.551954378550655,0.792088790689535,"non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)","Nipa2"
"ENSMUSG00000015668.14",112.518983963823,-0.104341007653864,0.223999767884206,0.551986666366858,0.792088790689535,"PDZ domain containing 11","Pdzd11"
"ENSMUSG00000031146.7",616.363826343407,0.0742494010742578,0.134540558181939,0.552239149520666,0.792124380753006,"proteolipid protein 2","Plp2"
"ENSMUSG00000027087.12",1495.47566738623,-0.0770575310802763,0.141779986111738,0.552308347081657,0.792124380753006,"integrin alpha V","Itgav"
"ENSMUSG00000036555.15",170.055848769886,-0.0995036188538551,0.203826836244127,0.55232190705067,0.792124380753006,"IQ motif containing E","Iqce"
"ENSMUSG00000020936.9",873.197084494796,0.0971894579899194,0.193018093623842,0.55234186503219,0.792124380753006,"N-myristoyltransferase 1","Nmt1"
"ENSMUSG00000020792.16",499.768415609756,-0.0948233317020996,0.188267608267578,0.552346915113026,0.792124380753006,"exocyst complex component 7","Exoc7"
"ENSMUSG00000034673.15",169.385642063252,-0.0952208088978169,0.189095040578689,0.552437909363032,0.792158658713787,"pre B cell leukemia homeobox 2","Pbx2"
"ENSMUSG00000023965.14",47.6823165414487,0.108941393602201,0.264057498962496,0.553081892415786,0.792985780662195,"F-box and leucine-rich repeat protein 17","Fbxl17"
"ENSMUSG00000034757.16",403.211214317959,0.0839408523255712,0.156722649915717,0.55331335071058,0.793122711869869,"transmembrane and ubiquitin-like domain containing 2","Tmub2"
"ENSMUSG00000033458.18",35.0487049118012,0.108604603150453,0.277684283798872,0.553370219118727,0.793122711869869,"FANCD2/FANCI-associated nuclease 1","Fan1"
"ENSMUSG00000038368.17",68.9358731063542,0.108620113879906,0.252339129424366,0.553471353114449,0.793122711869869,"focadhesin","Focad"
"ENSMUSG00000037752.5",52.3507513340663,-0.0919570644104409,0.323620897447743,0.553592829453564,0.793122711869869,"X-linked Kx blood group related 8","Xkr8"
"ENSMUSG00000006395.17",26.6535449992873,0.0937566690884558,0.324271070880063,0.55361489659352,0.793122711869869,"hydroxypyruvate isomerase (putative)","Hyi"
"ENSMUSG00000042632.18",151.020413577739,0.0961007882011498,0.190694716565491,0.553718768959177,0.793122711869869,"phospholipase A2, group VI","Pla2g6"
"ENSMUSG00000015090.14",24.2231596302011,-0.0883806888168488,0.329786369540465,0.553726035190361,0.793122711869869,"prostaglandin D2 synthase (brain)","Ptgds"
"ENSMUSG00000028437.15",247.161512044178,-0.0931450517271797,0.183852581931414,0.553750841469641,0.793122711869869,"ubiquitin-associated protein 1","Ubap1"
"ENSMUSG00000045216.8",517.219659148835,0.105734041814105,0.229301297707485,0.553784877745655,0.793122711869869,"heparan sulfate 6-O-sulfotransferase 1","Hs6st1"
"ENSMUSG00000043923.9",73.5055798033579,-0.10496230323813,0.230210959801445,0.553867550739497,0.793122711869869,"coiled-coil domain containing 84","Ccdc84"
"ENSMUSG00000027018.12",679.209387848456,0.0715462495939633,0.129278416243961,0.553916310839243,0.793122711869869,"histone aminotransferase 1","Hat1"
"ENSMUSG00000039813.15",10.5057858676071,0.0794684847214373,0.339280834739318,0.554179379306865,0.793268765283898,"TBC1 domain family, member 2","Tbc1d2"
"ENSMUSG00000018672.16",162.432632721289,0.0976775284153444,0.196612316774516,0.554217938272593,0.793268765283898,"coatomer protein complex, subunit zeta 2","Copz2"
"ENSMUSG00000089682.11",147.026970431435,0.102243126519798,0.213783632821668,0.554221544834911,0.793268765283898,"BCL2-like 2","Bcl2l2"
"ENSMUSG00000050860.7",48.2317573705942,0.0961590806838084,0.319959899172539,0.554306382270106,0.793268765283898,"phosphatase, orphan 1","Phospho1"
"ENSMUSG00000025060.16",898.622431388603,0.0684259537794364,0.125494111503869,0.554354245986062,0.793268765283898,"STE20-like kinase","Slk"
"ENSMUSG00000037563.16",2156.52877530593,0.0847689483328386,0.1599025676903,0.554582583841543,0.793322177499697,"ribosomal protein S16","Rps16"
"ENSMUSG00000036622.16",222.451939350118,-0.0900054434890768,0.175381621751943,0.554584448543355,0.793322177499697,"ATPase type 13A2","Atp13a2"
"ENSMUSG00000090919.7",13.6127164807131,-0.0827733135469888,0.335282820873811,0.554599839830968,0.793322177499697,"poly(A) binding protein, cytoplasmic 4-like","Pabpc4l"
"ENSMUSG00000001672.15",32.6923280408043,-0.10567837882026,0.289178741640628,0.55473653010925,0.793322177499697,"MARVEL (membrane-associating) domain containing 3","Marveld3"
"ENSMUSG00000040204.7",689.986436186712,0.0815076775705863,0.152408650128083,0.554845959132119,0.793322177499697,"PCNA clamp associated factor","Pclaf"
"ENSMUSG00000018599.6",72.2206221890826,-0.107446805702566,0.25894886118955,0.554853604440025,0.793322177499697,"mitochondrial elongation factor 2","Mief2"
"ENSMUSG00000031320.10",3694.44343404403,0.0707858928087155,0.144361757377119,0.554911429714089,0.793322177499697,"ribosomal protein S4, X-linked","Rps4x"
"ENSMUSG00000033909.18",171.206933036705,0.101546075378079,0.211488904517367,0.554929098328957,0.793322177499697,"ubiquitin specific peptidase 36","Usp36"
"ENSMUSG00000046623.9",27.2656035450937,-0.104996118298322,0.292797201921117,0.555396532231524,0.793894292500921,"gap junction protein, beta 4","Gjb4"
"ENSMUSG00000021266.17",229.966056529562,-0.0922886366698362,0.18235951264998,0.555489379199717,0.793930892169357,"tryptophanyl-tRNA synthetase1","Wars1"
"ENSMUSG00000069170.15",12.4313999403005,0.0919896997632096,0.326300276989303,0.555641751225507,0.794052548622556,"adhesion G protein-coupled receptor V1","Adgrv1"
"ENSMUSG00000020434.5",17.7243128838977,-0.0921843274844527,0.323963004121226,0.555917970233715,0.794241900842092,"RIKEN cDNA 4921536K21 gene","4921536K21Rik"
"ENSMUSG00000090115.8",206.632670317182,-0.0936000129568185,0.186564880769731,0.555967880398925,0.794241900842092,"ubiquitin specific peptidase 49","Usp49"
"ENSMUSG00000033554.18",49.6520103315649,-0.10666883170189,0.28033477012206,0.556016975048589,0.794241900842092,"diphthamide biosynthesis 5","Dph5"
"ENSMUSG00000021610.9",616.551737846296,0.0946148959726662,0.188458082439121,0.55609196630965,0.794241900842092,"CLPTM1-like","Clptm1l"
"ENSMUSG00000019494.15",515.162144814053,-0.0745239608334861,0.137510636202819,0.556110594923484,0.794241900842092,"COP9 signalosome subunit 6","Cops6"
"ENSMUSG00000025949.17",283.880682849116,0.100171000087145,0.207498132344019,0.55640096371719,0.794502831811763,"phosphoinositide kinase, FYVE type zinc finger containing","Pikfyve"
"ENSMUSG00000063810.8",359.634880220106,-0.0832573895877731,0.158952762932089,0.556427874671929,0.794502831811763,"ALMS1, centrosome and basal body associated","Alms1"
"ENSMUSG00000029576.18",20.6642831805426,0.0736941893500993,0.342340808319859,0.556553172748571,0.79451655419422,"Ras association and DIL domains","Radil"
"ENSMUSG00000000751.14",1698.15090788175,-0.0838336937595517,0.159974183285681,0.556572069089556,0.79451655419422,"replication protein A1","Rpa1"
"ENSMUSG00000026315.14",57.2552243124066,0.100074714310206,0.31050374956551,0.55703937718173,0.795027515567755,"serine (or cysteine) peptidase inhibitor, clade B, member 8","Serpinb8"
"ENSMUSG00000019864.15",91.6176487774539,-0.105466184444768,0.285737787934438,0.557087058964206,0.795027515567755,"reticulon 4 interacting protein 1","Rtn4ip1"
"ENSMUSG00000021418.16",34.6606610197025,0.105674851252635,0.291486458755064,0.557132011841078,0.795027515567755,"ribonuclease P 40 subunit","Rpp40"
"ENSMUSG00000039004.7",87.2368428027379,-0.0986304046309634,0.311171273392115,0.557585623675457,0.795578665708292,"bone morphogenetic protein 6","Bmp6"
"ENSMUSG00000041846.16",439.518829354437,0.0803789145377808,0.151008024390177,0.557846247797185,0.795854355696153,"protein phosphatase 4 regulatory subunit 3A","Ppp4r3a"
"ENSMUSG00000047777.10",131.702714322848,-0.0964679718419711,0.198111747503208,0.558586795972462,0.79681458258389,"PHD finger protein 13","Phf13"
"ENSMUSG00000038671.16",187.037803344602,0.105753711952514,0.23881343382877,0.558769883671858,0.796979465633441,"ADP-ribosylation factor related protein 1","Arfrp1"
"ENSMUSG00000032481.18",691.436068935805,-0.0760027835937764,0.142171417345207,0.558884797214044,0.796990712338077,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1","Smarcc1"
"ENSMUSG00000033237.20",798.376111835848,0.0730742392828027,0.138124312092898,0.558912771928456,0.796990712338077,"AT rich interactive domain 2 (ARID, RFX-like)","Arid2"
"ENSMUSG00000024146.10",125.64848870012,0.0943888536882531,0.189660736546741,0.559017112359583,0.797043237003936,"cysteine-rich PDZ-binding protein","Cript"
"ENSMUSG00000041431.17",1355.80506231933,0.0900459696354751,0.176571349495251,0.559249482393251,0.797275238163476,"cyclin B1","Ccnb1"
"ENSMUSG00000056004.17",35.983609451392,-0.0866335680750493,0.330054364995947,0.559314880808679,0.797275238163476,"endosome-lysosome associated apoptosis and autophagy regulator family member 2","Elapor2"
"ENSMUSG00000068735.15",199.549491999744,-0.106392326399892,0.273223529459147,0.559489497836002,0.797427873122848,"transformation related protein 53 inducible protein 11","Trp53i11"
"ENSMUSG00000005034.16",630.004556726296,0.0810606971995251,0.152015738820418,0.559769293129732,0.797730361373898,"protein kinase, cAMP dependent, catalytic, beta","Prkacb"
"ENSMUSG00000032518.7",4982.26983426659,-0.0890553652091147,0.176705633140468,0.559846997153272,0.797744809967256,"ribosomal protein SA","Rpsa"
"ENSMUSG00000024803.10",578.378756113112,0.0965023220471267,0.197153614646655,0.560159457553387,0.798064714670851,"ankyrin repeat domain 1 (cardiac muscle)","Ankrd1"
"ENSMUSG00000035206.11",211.206800047682,-0.101354448997219,0.220048288234931,0.560206687151013,0.798064714670851,"signal peptide peptidase like 2B","Sppl2b"
"ENSMUSG00000020170.5",360.955660871291,-0.0866523859279757,0.169303089183834,0.560282006244271,0.798075720560514,"fibroblast growth factor receptor substrate 2","Frs2"
"ENSMUSG00000040511.15",188.006385778185,-0.105154863094317,0.245343326137715,0.560374450825851,0.798111114704563,"poliovirus receptor","Pvr"
"ENSMUSG00000024248.15",771.905916510729,-0.0958187937579394,0.197725609859348,0.560455878097567,0.798130810842838,"cytochrome c oxidase subunit 7A2 like","Cox7a2l"
"ENSMUSG00000040648.16",304.306493699752,0.0805197239597774,0.152586855135771,0.560618012528007,0.79819430954479,"diphosphoinositol pentakisphosphate kinase 2","Ppip5k2"
"ENSMUSG00000031681.17",122.370402974822,0.0964279025950733,0.197785827477529,0.560635674519771,0.79819430954479,"SMAD family member 1","Smad1"
"ENSMUSG00000062456.5",17.8106338508991,0.0915270232595541,0.324596175160114,0.560777176642989,0.798272877578438,"ribosomal protein L9, pseudogene 6","Rpl9-ps6"
"ENSMUSG00000079465.9",202.037072833448,0.106601527255181,0.253851666816207,0.560861215688525,0.798272877578438,"collagen, type IV, alpha 3","Col4a3"
"ENSMUSG00000037553.15",157.563044844951,-0.0986587110947927,0.208936931742879,0.560938370869193,0.798272877578438,"zinc finger, DHHC domain containing 18","Zdhhc18"
"ENSMUSG00000052707.9",431.661823045604,-0.0882535624133954,0.174417704156906,0.560961299675472,0.798272877578438,"trinucleotide repeat containing 6a","Tnrc6a"
"ENSMUSG00000061758.14",131.336570169648,-0.0923695229710509,0.186750143492743,0.561096916230865,0.79832090735578,"aldo-keto reductase family 1, member B10 (aldose reductase)","Akr1b10"
"ENSMUSG00000073838.11",312.690525134839,-0.0797539740565763,0.152146318731073,0.561318874947119,0.79832090735578,"Tu translation elongation factor, mitochondrial","Tufm"
"ENSMUSG00000020160.19",49.1632264353419,-0.10468667372856,0.28135893558826,0.561540951344997,0.79832090735578,"Meis homeobox 1","Meis1"
"ENSMUSG00000036442.9",171.89190437688,-0.0937715365300138,0.191558118164984,0.561550374769783,0.79832090735578,"THAP domain containing 11","Thap11"
"ENSMUSG00000026921.21",95.5496548402592,0.106265863474412,0.251215743443566,0.561577536605975,0.79832090735578,"EGF-like domain 7","Egfl7"
"ENSMUSG00000020280.13",166.778327329595,0.0980667977013107,0.204592303929998,0.561580521545938,0.79832090735578,"pseudouridylate synthase 10","Pus10"
"ENSMUSG00000068457.15",228.516776714712,-0.0984828338189239,0.210599334101341,0.561627192014738,0.79832090735578,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked","Uty"
"ENSMUSG00000011254.17",101.889751911503,0.0998700018345976,0.211710674169884,0.561656105354992,0.79832090735578,"tRNA-histidine guanylyltransferase 1-like (S. cerevisiae)","Thg1l"
"ENSMUSG00000027108.16",293.53829450613,0.0949565556461238,0.193484477178726,0.561720798119315,0.79832090735578,"Obg-like ATPase 1","Ola1"
"ENSMUSG00000056216.10",177.120688338212,0.0881784467758909,0.17307911663708,0.561839665281329,0.79832090735578,"CCAAT/enhancer binding protein (C/EBP), gamma","Cebpg"
"ENSMUSG00000040688.17",234.507348887559,0.0946663269674788,0.192778596408048,0.561854477607219,0.79832090735578,"transducin (beta)-like 3","Tbl3"
"ENSMUSG00000006576.17",167.22702467463,0.0936371344110432,0.189483512086672,0.561863478551968,0.79832090735578,"solute carrier family 4 (anion exchanger), member 3","Slc4a3"
"ENSMUSG00000039081.11",16.1322867934423,0.0849402728921686,0.332412360359998,0.561903452700887,0.79832090735578,"zinc finger protein 503","Zfp503"
"ENSMUSG00000025789.10",24.1029199899477,-0.0864144849781698,0.32924705922383,0.561947118013479,0.79832090735578,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2","St8sia2"
"ENSMUSG00000039577.18",92.4525004105174,-0.102586955818295,0.22898054953633,0.5620601952794,0.79832090735578,"nephronophthisis 4 (juvenile) homolog (human)","Nphp4"
"ENSMUSG00000032330.8",453.378580878748,-0.0751081026709366,0.141409786350649,0.562138067316943,0.79832090735578,"cytochrome c oxidase subunit 7A2","Cox7a2"
"ENSMUSG00000024941.10",692.546137340017,0.0722032465178849,0.134019505188868,0.562144492568473,0.79832090735578,"SCY1-like 1 (S. cerevisiae)","Scyl1"
"ENSMUSG00000025486.18",57.2632578614569,0.106263518903934,0.256734388918189,0.562278924533594,0.798415786165742,"sirtuin 3","Sirt3"
"ENSMUSG00000057359.8",26.5783125436904,-0.103907671700245,0.287681973631479,0.562406100189159,0.798437415294162,NA,NA
"ENSMUSG00000078866.11",36.4503755140782,0.103828482468511,0.292899581351642,0.562440108276271,0.798437415294162,"zinc finger protein 970","Zfp970"
"ENSMUSG00000034157.13",167.926759491241,0.0968273659060767,0.20089169559141,0.562521787530452,0.798437415294162,"CLOCK interacting protein, circadian","Cipc"
"ENSMUSG00000043998.11",262.327009663566,-0.0948851734765248,0.196774695840832,0.562564652988239,0.798437415294162,"mannoside acetylglucosaminyltransferase 2","Mgat2"
"ENSMUSG00000028243.6",45.9740991048829,0.106317289383016,0.265323973475571,0.562901119700202,0.7988189327284,"UBX domain protein 2B","Ubxn2b"
"ENSMUSG00000020536.13",706.997885648714,0.0767066181350651,0.144541716746668,0.563023571470885,0.798856267984295,"LLGL1 scribble cell polarity complex component","Llgl1"
"ENSMUSG00000035235.14",26.5293099561911,-0.102392141100996,0.294631559619174,0.563062747706047,0.798856267984295,"tripartite motif-containing 13","Trim13"
"ENSMUSG00000071256.5",62.5383519670559,-0.104148562207026,0.241722832810336,0.563327348052855,0.799135648018751,"zinc finger protein 213","Zfp213"
"ENSMUSG00000097715.3",122.590017049402,0.103940531662606,0.235499729878313,0.563571411512104,0.799385830817325,NA,NA
"ENSMUSG00000031433.16",43.9043607489361,0.105117312595965,0.266721885550046,0.563713563360103,0.799443122126831,"RNA binding motif protein 41","Rbm41"
"ENSMUSG00000062093.6",9.81384067367372,0.0842781969731665,0.332381451582278,0.563766368573554,0.799443122126831,"poly(A)-binding protein, cytoplasmic pseudogene","Gm5088"
"ENSMUSG00000074088.7",232.697908804521,-0.0819504880961914,0.158835012592571,0.563814929952581,0.799443122126831,"small nuclear ribonucleoprotein 40 (U5)","Snrnp40"
"ENSMUSG00000022008.5",162.937869535373,0.0945305067860738,0.193958383918968,0.563945039635992,0.799531590175571,"GPALPP motifs containing 1","Gpalpp1"
"ENSMUSG00000046432.13",462.464432958494,0.0781583422603203,0.148689344332196,0.564122627254049,0.799687340615748,"brain expressed X-linked 3","Bex3"
"ENSMUSG00000054072.13",10.5337780544732,-0.0733132113244803,0.34115775951182,0.564381289564814,0.799866010088449,"interferon inducible GTPase 1","Iigp1"
"ENSMUSG00000046449.16",139.988653089193,-0.104895548823194,0.25862317654927,0.564384156013116,0.799866010088449,"neurite extension and migration factor","Nexmif"
"ENSMUSG00000020346.17",280.008470224566,-0.0849886566490445,0.167323830547138,0.564543719468988,0.7999961228721,"mannoside acetylglucosaminyltransferase 1","Mgat1"
"ENSMUSG00000007987.13",173.290933025763,0.0964954064536047,0.201863664982546,0.564826706884389,0.800301083425415,"intraflagellar transport 22","Ift22"
